region_code,region,boligtype_code,boligtype,year,index_2015
009,Møre og Romsdal og Vestland uten Bergen,03,Blokkleiligheter,2023,130.9
009,Møre og Romsdal og Vestland uten Bergen,03,Blokkleiligheter,2024,136.0
009,Møre og Romsdal og Vestland uten Bergen,03,Blokkleiligheter,2025,144.1
010,Trøndelag uten Trondheim,00,Alle boligtyper,1992,0.0
010,Trøndelag uten Trondheim,00,Alle boligtyper,1993,0.0
010,Trøndelag uten Trondheim,00,Alle boligtyper,1994,0.0
010,Trøndelag uten Trondheim,00,Alle boligtyper,1995,0.0
010,Trøndelag uten Trondheim,00,Alle boligtyper,1996,0.0
010,Trøndelag uten Trondheim,00,Alle boligtyper,1997,0.0
010,Trøndelag uten Trondheim,00,Alle boligtyper,1998,0.0
010,Trøndelag uten Trondheim,00,Alle boligtyper,1999,0.0
010,Trøndelag uten Trondheim,00,Alle boligtyper,2000,0.0
010,Trøndelag uten Trondheim,00,Alle boligtyper,2001,0.0
010,Trøndelag uten Trondheim,00,Alle boligtyper,2002,0.0
010,Trøndelag uten Trondheim,00,Alle boligtyper,2003,0.0
010,Trøndelag uten Trondheim,00,Alle boligtyper,2004,0.0
010,Trøndelag uten Trondheim,00,Alle boligtyper,2005,52.0
010,Trøndelag uten Trondheim,00,Alle boligtyper,2006,58.9
010,Trøndelag uten Trondheim,00,Alle boligtyper,2007,65.2
010,Trøndelag uten Trondheim,00,Alle boligtyper,2008,67.2
010,Trøndelag uten Trondheim,00,Alle boligtyper,2009,67.3
010,Trøndelag uten Trondheim,00,Alle boligtyper,2010,73.3
010,Trøndelag uten Trondheim,00,Alle boligtyper,2011,80.8
010,Trøndelag uten Trondheim,00,Alle boligtyper,2012,87.7
010,Trøndelag uten Trondheim,00,Alle boligtyper,2013,91.9
010,Trøndelag uten Trondheim,00,Alle boligtyper,2014,95.2
010,Trøndelag uten Trondheim,00,Alle boligtyper,2015,100.0
010,Trøndelag uten Trondheim,00,Alle boligtyper,2016,105.3
010,Trøndelag uten Trondheim,00,Alle boligtyper,2017,108.7
010,Trøndelag uten Trondheim,00,Alle boligtyper,2018,108.8
010,Trøndelag uten Trondheim,00,Alle boligtyper,2019,109.4
010,Trøndelag uten Trondheim,00,Alle boligtyper,2020,113.7
010,Trøndelag uten Trondheim,00,Alle boligtyper,2021,124.5
010,Trøndelag uten Trondheim,00,Alle boligtyper,2022,131.5
010,Trøndelag uten Trondheim,00,Alle boligtyper,2023,132.9
010,Trøndelag uten Trondheim,00,Alle boligtyper,2024,134.8
010,Trøndelag uten Trondheim,00,Alle boligtyper,2025,136.9
010,Trøndelag uten Trondheim,01,Eneboliger,1992,0.0
010,Trøndelag uten Trondheim,01,Eneboliger,1993,0.0
010,Trøndelag uten Trondheim,01,Eneboliger,1994,0.0
010,Trøndelag uten Trondheim,01,Eneboliger,1995,0.0
010,Trøndelag uten Trondheim,01,Eneboliger,1996,0.0
010,Trøndelag uten Trondheim,01,Eneboliger,1997,0.0
010,Trøndelag uten Trondheim,01,Eneboliger,1998,0.0
010,Trøndelag uten Trondheim,01,Eneboliger,1999,0.0
010,Trøndelag uten Trondheim,01,Eneboliger,2000,0.0
010,Trøndelag uten Trondheim,01,Eneboliger,2001,0.0
010,Trøndelag uten Trondheim,01,Eneboliger,2002,0.0
010,Trøndelag uten Trondheim,01,Eneboliger,2003,0.0
010,Trøndelag uten Trondheim,01,Eneboliger,2004,0.0
010,Trøndelag uten Trondheim,01,Eneboliger,2005,52.1
010,Trøndelag uten Trondheim,01,Eneboliger,2006,58.6
010,Trøndelag uten Trondheim,01,Eneboliger,2007,64.6
010,Trøndelag uten Trondheim,01,Eneboliger,2008,67.4
010,Trøndelag uten Trondheim,01,Eneboliger,2009,66.8
010,Trøndelag uten Trondheim,01,Eneboliger,2010,73.0
010,Trøndelag uten Trondheim,01,Eneboliger,2011,80.1
010,Trøndelag uten Trondheim,01,Eneboliger,2012,87.7
010,Trøndelag uten Trondheim,01,Eneboliger,2013,91.7
010,Trøndelag uten Trondheim,01,Eneboliger,2014,95.1
010,Trøndelag uten Trondheim,01,Eneboliger,2015,100.0
010,Trøndelag uten Trondheim,01,Eneboliger,2016,105.1
010,Trøndelag uten Trondheim,01,Eneboliger,2017,107.7
010,Trøndelag uten Trondheim,01,Eneboliger,2018,107.5
010,Trøndelag uten Trondheim,01,Eneboliger,2019,108.0
010,Trøndelag uten Trondheim,01,Eneboliger,2020,112.1
010,Trøndelag uten Trondheim,01,Eneboliger,2021,122.7
010,Trøndelag uten Trondheim,01,Eneboliger,2022,130.6
010,Trøndelag uten Trondheim,01,Eneboliger,2023,130.7
010,Trøndelag uten Trondheim,01,Eneboliger,2024,132.4
010,Trøndelag uten Trondheim,01,Eneboliger,2025,133.4
010,Trøndelag uten Trondheim,02,Småhus,1992,0.0
010,Trøndelag uten Trondheim,02,Småhus,1993,0.0
010,Trøndelag uten Trondheim,02,Småhus,1994,0.0
010,Trøndelag uten Trondheim,02,Småhus,1996,0.0
010,Trøndelag uten Trondheim,02,Småhus,1997,0.0
010,Trøndelag uten Trondheim,02,Småhus,1998,0.0
010,Trøndelag uten Trondheim,02,Småhus,1999,0.0
010,Trøndelag uten Trondheim,02,Småhus,2000,0.0
010,Trøndelag uten Trondheim,02,Småhus,2001,0.0
010,Trøndelag uten Trondheim,02,Småhus,2002,0.0
010,Trøndelag uten Trondheim,02,Småhus,2003,0.0
010,Trøndelag uten Trondheim,02,Småhus,2004,0.0
010,Trøndelag uten Trondheim,02,Småhus,2005,0.0
010,Trøndelag uten Trondheim,02,Småhus,2006,0.0
010,Trøndelag uten Trondheim,02,Småhus,2007,0.0
010,Trøndelag uten Trondheim,02,Småhus,2008,0.0
010,Trøndelag uten Trondheim,02,Småhus,2009,0.0
010,Trøndelag uten Trondheim,02,Småhus,2010,0.0
010,Trøndelag uten Trondheim,02,Småhus,2011,0.0
010,Trøndelag uten Trondheim,02,Småhus,2012,0.0
010,Trøndelag uten Trondheim,02,Småhus,2013,0.0
010,Trøndelag uten Trondheim,02,Småhus,2014,0.0
010,Trøndelag uten Trondheim,02,Småhus,2015,0.0
010,Trøndelag uten Trondheim,02,Småhus,2016,0.0
010,Trøndelag uten Trondheim,03,Blokkleiligheter,1992,0.0
010,Trøndelag uten Trondheim,03,Blokkleiligheter,1993,0.0
010,Trøndelag uten Trondheim,03,Blokkleiligheter,1994,0.0
010,Trøndelag uten Trondheim,03,Blokkleiligheter,1995,0.0
010,Trøndelag uten Trondheim,03,Blokkleiligheter,1996,0.0
010,Trøndelag uten Trondheim,03,Blokkleiligheter,1997,0.0
010,Trøndelag uten Trondheim,03,Blokkleiligheter,1998,0.0
010,Trøndelag uten Trondheim,03,Blokkleiligheter,1999,0.0
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2000,0.0
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2001,0.0
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2002,0.0
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2003,0.0
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2004,0.0
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2005,51.3
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2006,59.1
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2007,65.7
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2008,66.6
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2009,69.8
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2010,74.4
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2011,81.5
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2012,88.6
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2013,91.3
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2014,95.0
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2015,100.0
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2016,105.4
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2017,108.3
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2018,110.9
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2019,115.3
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2020,118.0
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2021,127.7
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2022,138.3
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2023,139.1
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2024,142.7
010,Trøndelag uten Trondheim,03,Blokkleiligheter,2025,145.5
011,Nord-Norge,00,Alle boligtyper,1992,0.0
011,Nord-Norge,00,Alle boligtyper,1993,0.0
011,Nord-Norge,00,Alle boligtyper,1994,0.0
011,Nord-Norge,00,Alle boligtyper,1995,0.0
011,Nord-Norge,00,Alle boligtyper,1996,0.0
011,Nord-Norge,00,Alle boligtyper,1997,0.0
011,Nord-Norge,00,Alle boligtyper,1998,0.0
011,Nord-Norge,00,Alle boligtyper,1999,0.0
011,Nord-Norge,00,Alle boligtyper,2000,0.0
011,Nord-Norge,00,Alle boligtyper,2001,0.0
011,Nord-Norge,00,Alle boligtyper,2002,0.0
011,Nord-Norge,00,Alle boligtyper,2003,0.0
011,Nord-Norge,00,Alle boligtyper,2004,0.0
011,Nord-Norge,00,Alle boligtyper,2005,55.0
011,Nord-Norge,00,Alle boligtyper,2006,62.4
011,Nord-Norge,00,Alle boligtyper,2007,71.0
011,Nord-Norge,00,Alle boligtyper,2008,69.8
011,Nord-Norge,00,Alle boligtyper,2009,70.2
011,Nord-Norge,00,Alle boligtyper,2010,76.2
011,Nord-Norge,00,Alle boligtyper,2011,79.8
011,Nord-Norge,00,Alle boligtyper,2012,86.2
011,Nord-Norge,00,Alle boligtyper,2013,91.1
011,Nord-Norge,00,Alle boligtyper,2014,95.6
011,Nord-Norge,00,Alle boligtyper,2015,100.0
011,Nord-Norge,00,Alle boligtyper,2016,108.3
011,Nord-Norge,00,Alle boligtyper,2017,112.9
011,Nord-Norge,00,Alle boligtyper,2018,115.1
011,Nord-Norge,00,Alle boligtyper,2019,118.7
011,Nord-Norge,00,Alle boligtyper,2020,122.3
011,Nord-Norge,00,Alle boligtyper,2021,134.5
011,Nord-Norge,00,Alle boligtyper,2022,142.5
011,Nord-Norge,00,Alle boligtyper,2023,140.4
011,Nord-Norge,00,Alle boligtyper,2024,142.0
011,Nord-Norge,00,Alle boligtyper,2025,149.9
011,Nord-Norge,01,Eneboliger,1992,0.0
011,Nord-Norge,01,Eneboliger,1993,0.0
011,Nord-Norge,01,Eneboliger,1994,0.0
011,Nord-Norge,01,Eneboliger,1995,0.0
011,Nord-Norge,01,Eneboliger,1996,0.0
011,Nord-Norge,01,Eneboliger,1997,0.0
011,Nord-Norge,01,Eneboliger,1998,0.0
011,Nord-Norge,01,Eneboliger,1999,0.0
011,Nord-Norge,01,Eneboliger,2000,0.0
011,Nord-Norge,01,Eneboliger,2001,0.0
011,Nord-Norge,01,Eneboliger,2002,0.0
011,Nord-Norge,01,Eneboliger,2003,0.0
011,Nord-Norge,01,Eneboliger,2004,0.0
011,Nord-Norge,01,Eneboliger,2005,56.0
011,Nord-Norge,01,Eneboliger,2006,63.1
011,Nord-Norge,01,Eneboliger,2007,72.4
011,Nord-Norge,01,Eneboliger,2008,71.8
011,Nord-Norge,01,Eneboliger,2009,71.8
011,Nord-Norge,01,Eneboliger,2010,78.6
011,Nord-Norge,01,Eneboliger,2011,81.5
011,Nord-Norge,01,Eneboliger,2012,87.6
011,Nord-Norge,01,Eneboliger,2013,91.7
011,Nord-Norge,01,Eneboliger,2014,96.4
011,Nord-Norge,01,Eneboliger,2015,100.0
011,Nord-Norge,01,Eneboliger,2016,108.8
011,Nord-Norge,01,Eneboliger,2017,113.7
011,Nord-Norge,01,Eneboliger,2018,115.8
011,Nord-Norge,01,Eneboliger,2019,120.0
011,Nord-Norge,01,Eneboliger,2020,122.3
011,Nord-Norge,01,Eneboliger,2021,134.9
011,Nord-Norge,01,Eneboliger,2022,143.6
011,Nord-Norge,01,Eneboliger,2023,141.9
011,Nord-Norge,01,Eneboliger,2024,143.3
011,Nord-Norge,01,Eneboliger,2025,149.9
011,Nord-Norge,02,Småhus,1992,0.0
011,Nord-Norge,02,Småhus,1993,0.0
011,Nord-Norge,02,Småhus,1994,0.0
011,Nord-Norge,02,Småhus,1996,0.0
011,Nord-Norge,02,Småhus,1997,0.0
011,Nord-Norge,02,Småhus,1998,0.0
011,Nord-Norge,02,Småhus,1999,0.0
011,Nord-Norge,02,Småhus,2000,0.0
011,Nord-Norge,02,Småhus,2001,0.0
011,Nord-Norge,02,Småhus,2002,0.0
011,Nord-Norge,02,Småhus,2003,0.0
011,Nord-Norge,02,Småhus,2004,0.0
011,Nord-Norge,02,Småhus,2005,0.0
011,Nord-Norge,02,Småhus,2006,0.0
011,Nord-Norge,02,Småhus,2007,0.0
011,Nord-Norge,02,Småhus,2008,0.0
011,Nord-Norge,02,Småhus,2009,0.0
011,Nord-Norge,02,Småhus,2010,0.0
011,Nord-Norge,02,Småhus,2011,0.0
011,Nord-Norge,02,Småhus,2012,0.0
011,Nord-Norge,02,Småhus,2013,0.0
011,Nord-Norge,02,Småhus,2014,0.0
011,Nord-Norge,02,Småhus,2015,0.0
011,Nord-Norge,02,Småhus,2016,0.0
011,Nord-Norge,03,Blokkleiligheter,1992,0.0
011,Nord-Norge,03,Blokkleiligheter,1993,0.0
011,Nord-Norge,03,Blokkleiligheter,1994,0.0
011,Nord-Norge,03,Blokkleiligheter,1995,0.0
011,Nord-Norge,03,Blokkleiligheter,1996,0.0
011,Nord-Norge,03,Blokkleiligheter,1997,0.0
011,Nord-Norge,03,Blokkleiligheter,1998,0.0
011,Nord-Norge,03,Blokkleiligheter,1999,0.0
011,Nord-Norge,03,Blokkleiligheter,2000,0.0
011,Nord-Norge,03,Blokkleiligheter,2001,0.0
011,Nord-Norge,03,Blokkleiligheter,2002,0.0
011,Nord-Norge,03,Blokkleiligheter,2003,0.0
011,Nord-Norge,03,Blokkleiligheter,2004,0.0
011,Nord-Norge,03,Blokkleiligheter,2005,54.2
011,Nord-Norge,03,Blokkleiligheter,2006,61.9
011,Nord-Norge,03,Blokkleiligheter,2007,68.5
011,Nord-Norge,03,Blokkleiligheter,2008,64.6
011,Nord-Norge,03,Blokkleiligheter,2009,65.3
011,Nord-Norge,03,Blokkleiligheter,2010,69.5
011,Nord-Norge,03,Blokkleiligheter,2011,74.7
011,Nord-Norge,03,Blokkleiligheter,2012,80.5
011,Nord-Norge,03,Blokkleiligheter,2013,87.0
011,Nord-Norge,03,Blokkleiligheter,2014,93.2
011,Nord-Norge,03,Blokkleiligheter,2015,100.0
011,Nord-Norge,03,Blokkleiligheter,2016,105.9
011,Nord-Norge,03,Blokkleiligheter,2017,112.1
011,Nord-Norge,03,Blokkleiligheter,2018,115.4
011,Nord-Norge,03,Blokkleiligheter,2019,119.1
011,Nord-Norge,03,Blokkleiligheter,2020,123.6
011,Nord-Norge,03,Blokkleiligheter,2021,133.8
011,Nord-Norge,03,Blokkleiligheter,2022,141.6
011,Nord-Norge,03,Blokkleiligheter,2023,139.9
011,Nord-Norge,03,Blokkleiligheter,2024,142.1
011,Nord-Norge,03,Blokkleiligheter,2025,153.0
TOTAL,Hele landet,00,Alle boligtyper,1992,18.8
TOTAL,Hele landet,00,Alle boligtyper,1993,19.0
TOTAL,Hele landet,00,Alle boligtyper,1994,21.5
TOTAL,Hele landet,00,Alle boligtyper,1995,23.1
TOTAL,Hele landet,00,Alle boligtyper,1996,25.1
TOTAL,Hele landet,00,Alle boligtyper,1997,28.1
TOTAL,Hele landet,00,Alle boligtyper,1998,31.3
TOTAL,Hele landet,00,Alle boligtyper,1999,34.7
TOTAL,Hele landet,00,Alle boligtyper,2000,40.3
TOTAL,Hele landet,00,Alle boligtyper,2001,43.0
TOTAL,Hele landet,00,Alle boligtyper,2002,45.2
TOTAL,Hele landet,00,Alle boligtyper,2003,45.9
TOTAL,Hele landet,00,Alle boligtyper,2004,50.6
TOTAL,Hele landet,00,Alle boligtyper,2005,54.8
TOTAL,Hele landet,00,Alle boligtyper,2006,62.3
TOTAL,Hele landet,00,Alle boligtyper,2007,70.1
TOTAL,Hele landet,00,Alle boligtyper,2008,69.4
TOTAL,Hele landet,00,Alle boligtyper,2009,70.7
TOTAL,Hele landet,00,Alle boligtyper,2010,76.5
TOTAL,Hele landet,00,Alle boligtyper,2011,82.6
TOTAL,Hele landet,00,Alle boligtyper,2012,88.2
TOTAL,Hele landet,00,Alle boligtyper,2013,91.8
TOTAL,Hele landet,00,Alle boligtyper,2014,94.3
TOTAL,Hele landet,00,Alle boligtyper,2015,100.0
TOTAL,Hele landet,00,Alle boligtyper,2016,107.0
TOTAL,Hele landet,00,Alle boligtyper,2017,112.4
TOTAL,Hele landet,00,Alle boligtyper,2018,114.0
TOTAL,Hele landet,00,Alle boligtyper,2019,116.8
TOTAL,Hele landet,00,Alle boligtyper,2020,121.8
TOTAL,Hele landet,00,Alle boligtyper,2021,134.5
TOTAL,Hele landet,00,Alle boligtyper,2022,141.6
TOTAL,Hele landet,00,Alle boligtyper,2023,140.8
TOTAL,Hele landet,00,Alle boligtyper,2024,144.6
TOTAL,Hele landet,00,Alle boligtyper,2025,152.5
TOTAL,Hele landet,01,Eneboliger,1992,23.1
TOTAL,Hele landet,01,Eneboliger,1993,23.3
TOTAL,Hele landet,01,Eneboliger,1994,25.7
TOTAL,Hele landet,01,Eneboliger,1995,27.9
TOTAL,Hele landet,01,Eneboliger,1996,30.0
TOTAL,Hele landet,01,Eneboliger,1997,32.7
TOTAL,Hele landet,01,Eneboliger,1998,35.1
TOTAL,Hele landet,01,Eneboliger,1999,37.8
TOTAL,Hele landet,01,Eneboliger,2000,42.3
TOTAL,Hele landet,01,Eneboliger,2001,45.3
TOTAL,Hele landet,01,Eneboliger,2002,46.6
TOTAL,Hele landet,01,Eneboliger,2003,47.4
TOTAL,Hele landet,01,Eneboliger,2004,52.0
TOTAL,Hele landet,01,Eneboliger,2005,55.9
TOTAL,Hele landet,01,Eneboliger,2006,62.9
TOTAL,Hele landet,01,Eneboliger,2007,71.2
TOTAL,Hele landet,01,Eneboliger,2008,71.8
TOTAL,Hele landet,01,Eneboliger,2009,72.7
TOTAL,Hele landet,01,Eneboliger,2010,78.6
TOTAL,Hele landet,01,Eneboliger,2011,84.2
TOTAL,Hele landet,01,Eneboliger,2012,89.1
TOTAL,Hele landet,01,Eneboliger,2013,92.7
TOTAL,Hele landet,01,Eneboliger,2014,95.4
TOTAL,Hele landet,01,Eneboliger,2015,100.0
TOTAL,Hele landet,01,Eneboliger,2016,105.4
TOTAL,Hele landet,01,Eneboliger,2017,110.1
TOTAL,Hele landet,01,Eneboliger,2018,112.1
TOTAL,Hele landet,01,Eneboliger,2019,114.8
TOTAL,Hele landet,01,Eneboliger,2020,119.1
TOTAL,Hele landet,01,Eneboliger,2021,132.4
TOTAL,Hele landet,01,Eneboliger,2022,139.0
TOTAL,Hele landet,01,Eneboliger,2023,137.4
TOTAL,Hele landet,01,Eneboliger,2024,140.2
TOTAL,Hele landet,01,Eneboliger,2025,147.5
TOTAL,Hele landet,02,Småhus,1992,17.9
TOTAL,Hele landet,02,Småhus,1993,17.9
TOTAL,Hele landet,02,Småhus,1994,20.7
TOTAL,Hele landet,02,Småhus,1995,22.2
TOTAL,Hele landet,02,Småhus,1996,24.2
TOTAL,Hele landet,02,Småhus,1997,27.2
TOTAL,Hele landet,02,Småhus,1998,30.6
TOTAL,Hele landet,02,Småhus,1999,34.1
TOTAL,Hele landet,02,Småhus,2000,39.5
TOTAL,Hele landet,02,Småhus,2001,41.9
TOTAL,Hele landet,02,Småhus,2002,44.2
TOTAL,Hele landet,02,Småhus,2003,45.0
TOTAL,Hele landet,02,Småhus,2004,49.6
TOTAL,Hele landet,02,Småhus,2005,54.4
TOTAL,Hele landet,02,Småhus,2006,62.2
TOTAL,Hele landet,02,Småhus,2007,70.5
TOTAL,Hele landet,02,Småhus,2008,69.3
TOTAL,Hele landet,02,Småhus,2009,70.3
TOTAL,Hele landet,02,Småhus,2010,77.0
TOTAL,Hele landet,02,Småhus,2011,83.2
TOTAL,Hele landet,02,Småhus,2012,88.7
TOTAL,Hele landet,02,Småhus,2013,92.5
TOTAL,Hele landet,02,Småhus,2014,94.3
TOTAL,Hele landet,02,Småhus,2015,100.0
TOTAL,Hele landet,02,Småhus,2016,107.3
TOTAL,Hele landet,02,Småhus,2017,112.8
TOTAL,Hele landet,02,Småhus,2018,114.5
TOTAL,Hele landet,02,Småhus,2019,116.9
TOTAL,Hele landet,02,Småhus,2020,122.0
TOTAL,Hele landet,02,Småhus,2021,134.8
TOTAL,Hele landet,02,Småhus,2022,142.4
TOTAL,Hele landet,02,Småhus,2023,141.1
TOTAL,Hele landet,02,Småhus,2024,145.0
TOTAL,Hele landet,02,Småhus,2025,153.0
TOTAL,Hele landet,03,Blokkleiligheter,1992,13.1
TOTAL,Hele landet,03,Blokkleiligheter,1993,13.4
TOTAL,Hele landet,03,Blokkleiligheter,1994,15.8
TOTAL,Hele landet,03,Blokkleiligheter,1995,16.5
TOTAL,Hele landet,03,Blokkleiligheter,1996,18.8
TOTAL,Hele landet,03,Blokkleiligheter,1997,22.1
TOTAL,Hele landet,03,Blokkleiligheter,1998,25.7
TOTAL,Hele landet,03,Blokkleiligheter,1999,30.1
TOTAL,Hele landet,03,Blokkleiligheter,2000,36.3
TOTAL,Hele landet,03,Blokkleiligheter,2001,39.1
TOTAL,Hele landet,03,Blokkleiligheter,2002,42.3
TOTAL,Hele landet,03,Blokkleiligheter,2003,43.2
TOTAL,Hele landet,03,Blokkleiligheter,2004,48.2
TOTAL,Hele landet,03,Blokkleiligheter,2005,52.5
TOTAL,Hele landet,03,Blokkleiligheter,2006,61.0
TOTAL,Hele landet,03,Blokkleiligheter,2007,67.2
TOTAL,Hele landet,03,Blokkleiligheter,2008,63.6
TOTAL,Hele landet,03,Blokkleiligheter,2009,66.3
TOTAL,Hele landet,03,Blokkleiligheter,2010,71.2
TOTAL,Hele landet,03,Blokkleiligheter,2011,78.4
TOTAL,Hele landet,03,Blokkleiligheter,2012,85.4
TOTAL,Hele landet,03,Blokkleiligheter,2013,89.0
TOTAL,Hele landet,03,Blokkleiligheter,2014,91.6
TOTAL,Hele landet,03,Blokkleiligheter,2015,100.0
TOTAL,Hele landet,03,Blokkleiligheter,2016,110.8
TOTAL,Hele landet,03,Blokkleiligheter,2017,117.1
TOTAL,Hele landet,03,Blokkleiligheter,2018,117.8
TOTAL,Hele landet,03,Blokkleiligheter,2019,121.4
TOTAL,Hele landet,03,Blokkleiligheter,2020,127.5
TOTAL,Hele landet,03,Blokkleiligheter,2021,139.3
TOTAL,Hele landet,03,Blokkleiligheter,2022,146.9
TOTAL,Hele landet,03,Blokkleiligheter,2023,148.3
TOTAL,Hele landet,03,Blokkleiligheter,2024,153.9
TOTAL,Hele landet,03,Blokkleiligheter,2025,163.1
